O24.4,Diabetes mellitus vzniknutý v ťarchavosti
O24.9,Nešpecifikovaný diabetes mellitus v ťarchavosti
O25,Podvýživa v ťarchavosti
O26.0,Nadmerný hmotnostný prírastok v ťarchavosti
O26.1,Malý hmotnostný prírastok v ťarchavosti
O26.2,Pôrodnícka starostlivosť pri habituálnom potrácaní
O26.3,Zadržané vnútromaternicové antikoncepčné teliesko v ťarchavosti
O26.4,Herpes gestationis
O26.5,Hypotenzný syndróm matky
O26.6,"Choroby pečene v ťarchavosti, pri pôrode a v popôrodí"
O26.7,"Subluxácia (lonovej) spony v ťarchavosti, pri pôrode a v popôrodí"
O26.8,Iné špecifikované stavy súvisiace s ťarchavosťou
O26.9,Nešpecifikovaný stav súvisiaci s ťarchavosťou
O28.0,Abnormálny hematologický nález v prenatálnom skríningu matky
O28.1,Abnormálny biochemický nález v prenatálnom skríningu matky
O28.2,Abnormálny cytologický nález v prenatálnom skríningu matky
O28.3,Abnormálny ultrazvukový nález v prenatálnom skríningu matky
O28.4,Abnormálny rádiologický nález v prenatálnom skríningu matky
O28.5,Abnormálny chromozómový a genetický nález v prenatálnom skríningu matky
O28.8,Iné abnormálne nálezy v prenatálnom skríningu matky
O28.9,Nešpecifikovaný abnormálny nález v prenatálnom skríningu matky
O29.0,Pľúcne komplikácie anestézie v ťarchavosti
O29.1,Srdcové komplikácie anestézie v ťarchavosti
O29.2,Mozgové komplikácie pri anestézii v ťarchavosti
O29.3,Toxická reakcia na lokálnu anestéziu v ťarchavosti
O29.4,Bolesť hlavy vyvolaná spinálnou a epidurálnou anestéziou v ťarchavosti
O29.5,Iné komplikácie spinálnej a epidurálnej anestézie v ťarchavosti
O29.6,Neúspešná alebo sťažená intubácia v ťarchavosti
O29.8,Iné komplikácie anestézie v ťarchavosti
O29.9,Nešpecifikovaná komplikácia anestézie v ťarchavosti
O30.0,Ťarchavosť s dvojčatami
O30.1,Ťarchavosť s trojčatami
O30.2,Ťarchavosť so štvorčatami
O30.8,Iná viacplodová ťarchavosť
O30.9,Nešpecifikovaná viacplodová ťarchavosť
O31.0,Fetus papyraceus
O31.1,Pokračujúca ťarchavosť po potrate jedného alebo viacerých plodov
O31.2,Pokračujúca ťarchavosť po vnútromaternicovej smrti jedného alebo viacerých plodov
O31.8,Iné špecifické komplikácie viacplodovej ťarchavosti
O32.0,Starostlivosť o matku pri nestabilnej polohe
O32.1,Starostlivosť o matku pri naliehaní panvovým koncom
O32.2,Starostlivosť o matku pri priečnej a šikmej polohe
O32.3,Starostlivosť o matku pri tvárovej a čelovej polohe a pri naliehaní bradou
O32.4,Starostlivosť o matku pri veľkej hlavičke v termíne
O32.5,Starostlivosť o matku pri viacplodovej ťarchavosti s nepravidelným naliehaním jedného alebo viacerých plodov
O32.6,Starostlivosť o matku pri kombinovanom naliehaní
O32.8,Starostlivosť o matku pri inom nepravidelnom naliehaní plodu
O32.9,Starostlivosť o matku pri nešpecifikovanom naliehaní plodu
O33.0,Starostlivosť o matku pre nepomer zavinený deformáciou kostenej panvy
O33.1,Starostlivosť o matku pre nepomer zavinený celkovo zúženou panvou
O33.2,Starostlivosť o matku pre nepomer zavinený zúžením panvového vchodu
O33.3,Starostlivosť o matku pre nepomer zavinený zúžením panvového východu
O33.4,Starostlivosť o matku pre nepomer zavinený rozličnými príčinami zo strany matky a plodu
O33.5,Starostlivosť o matku pre nepomer zavinený nezvyčajne veľkým plodom
O33.6,Starostlivosť o matku pre nepomer zavinený hydrocefalickým plodom
O33.7,Starostlivosť o matku pre nepomer zavinený inými abnormalitami plodu
O33.8,Starostlivosť o matku pre nepomer z iných príčin
O33.9,Starostlivosť o matku pre nešpecifikovaný nepomer
O34.0,Starostlivosť o matku pri vrodených chybách maternice
O34.1,Starostlivosť o matku pri nádore tela maternice
O34.2,Starostlivosť o matku pre jazvu na maternici po predchádzajúcej operácii
O34.3,Starostlivosť o matku pri inkompetencii krčka maternice
O34.4,Starostlivosť o matku pri iných abnormalitách krčka maternice
O34.5,Starostlivosť o matku pre iné abnormality ťarchavej maternice
O34.6,Starostlivosť o matku pre abnormality pošvy
O34.7,Starostlivosť o matku pre abnormality vulvy a hrádze
O34.8,Starostlivosť o matku pre iné abnormality panvových orgánov
O34.9,Starostlivosť o matku pre nešpecifikovanú abnormalitu panvových orgánov
O35.0,Starostlivosť o matku pri (suspektnej) vývinovej chybe centrálneho nervového systému plodu
O35.1,Starostlivosť o matku pri (suspektnej) anomálii chromozómov plodu
O35.2,Starostlivosť o matku pri (suspektnej) dedičnej chorobe plodu
O35.3,Starostlivosť o matku pri (suspektnom) poškodení plodu vírusovou chorobou matky
O35.4,Starostlivosť o matku pri (suspektnom) poškodení plodu alkoholom
O35.5,Starostlivosť o matku pri (suspektnom) poškodení plodu liekmi
O35.6,Starostlivosť o matku pri (suspektnom) poškodení plodu žiarením
O35.7,Starostlivosť o matku pri (suspektnom) poškodení plodu inými medicínskymi zásahmi
O35.8,Starostlivosť o matku pri iných (suspektných) abnormalitách a poškodeniach plodu
O35.9,Starostlivosť o matku pri (suspektnej) nešpecifikovanej abnormalite a poškodení plodu
O36.0,Starostlivosť o matku pri izoimunizácii v Rh systéme
O36.1,Starostlivosť o matku pri inej izoimunizácii
O36.2,Starostlivosť o matku pri fetálnom hydropse
O36.3,Starostlivosť o matku pri príznakoch hypoxie plodu
O36.4,Starostlivosť o matku pri vnútromaternicovej smrti plodu
O36.5,Starostlivosť o matku pri znížení hmotnosti plodu
O36.6,Starostlivosť o matku pri nadmernej hmotnosti plodu
O36.7,Starostlivosť o matku pri abdominálnej ťarchavosti živým plodom
O36.8,Starostlivosť o matku pri iných bližšie určených problémoch plodu
O36.9,Starostlivosť o matku pri nešpecifikovaných problémoch plodu
O40,Polyhydramnion
O41.0,Oligohydramnion
O41.1,Infekcia amniového vaku a blán
O41.8,Iné špecifikované nepravidelnosti plodovej vody a blán
O41.9,Nešpecifikovaná nepravidelnosť plodovej vody a blán
O42.0,"Predčasné puknutie blán, začiatok pôrodnej činnosti do 24 hodín"
O42.1,"Predčasné puknutie blán, začiatok pôrodnej činnosti po 24 hodinách"
O42.2,"Predčasné puknutie blán, oneskorenie pôrodnej činnosti zapríčinené liečením"
O42.9,Nešpecifikované predčasné puknutie blán
O43.0,Syndrómy placentárnej transfúzie
O43.1,Malformácia placenty
O43.8,Iné poruchy placenty
O43.9,Nešpecifikované poruchy placenty
O44.0,Placenta praevia špecifikovaná ako placenta praevia bez krvácania
O44.1,Placenta praevia s krvácaním
O45.0,Predčasné odlupovanie placenty s poruchou koagulácie
O45.8,Iné predčasné odlupovanie placenty
O45.9,Nešpecifikované predčasné odlupovanie placenty
O46.0,Krvácanie pred pôrodom s poruchou koagulácie
O46.8,Iné krvácanie pred pôrodom
O46.9,Nešpecifikované krvácanie pred pôrodom
O47.0,Hroziaci predčasný pôrod pred ukončeným 37. týždňom ťarchavosti
O47.1,Hroziaci predčasný pôrod v 37. týždni ťarchavosti alebo po jeho ukončení
O47.9,Nešpecifikovaný hroziaci predčasný pôrod
O48,Predľžená ťarchavosť
O60,Predčasný pôrod
O61.0,Neúspešná lekárska indukcia pôrodnej činnosti
O61.1,Neúspešná inštrumentálna indukcia pôrodnej činnosti
O61.8,Iná neúspešná indukcia pôrodnej činnosti
O61.9,Nešpecifikovaná neúspešná indukcia pôrodnej činnosti
O62.0,Primárne slabá pôrodná činnosť
O62.1,Sekundárne slabá pôrodná činnosť
O62.2,Iná slabá pôrodná činnosť
O62.3,Strmý pôrod (partus praecipitatus)
O62.4,"Hypertonické, nekoordinované a pretiahnuté kontrakcie"
O62.8,Iné nepravidelnosti pôrodnej činnosti
O62.9,Nešpecifikované nepravidelnosti pôrodnej činnosti
O63.0,Predĺžená prvá pôrodná doba
O63.1,Predĺžená druhá pôrodná doba
O63.2,"Oneskorený pôrod druhého dvojčaťa, trojčaťa atď."
O63.9,Nešpecifikovaná predĺžená pôrodná činnosť
O64.0,Komplikácie pôrodu zapríčinené neúplnou rotáciou hlavičky
O64.1,Komplikácia pôrodu zapríčinená polohou panvovým koncom
O64.2,Komplikácia pôrodu zapríčinená tvárovou polohou
O64.3,Komplikácia pôrodu zapríčinená čelovou polohou
O64.4,Komplikácia pôrodu zapríčinená naliehaním pliecka
O64.5,Komplikácia pôrodu zapríčinená kombinovaným naliehaním
O64.8,Komplikácia pôrodu zapríčinená inými nepravidelnosťami polohy a naliehaním plodu
O64.9,Komplikácia pôrodu zapríčinená nešpecifikovanou nepravidelnosťou polohy a naliehania plodu
O65.0,Komplikácia pôrodu zapríčinená deformovanou panvou
O65.1,Komplikácia pôrodu zapríčinená celkovo zúženou panvou
O65.2,Komplikácia pôrodu zapríčinená zúžením panvového vchodu
O65.3,Komplikácia pôrodu zapríčinená zúžením panvového východu a panvovej hlbiny
O65.4,Komplikácia pôrodu zapríčinená nešpecifikovaným nepomerom medzi plodom a panvou
O65.5,Komplikácia pôrodu zapríčinená abnormalitou panvových orgánov matky
O65.8,Komplikácia pôrodu zapríčinená inými abnormalitami panvy matky
O65.9,Komplikácia pôrodu zapríčinená nešpecifikovanou abnormalitou panvy matky
O66.0,Komplikácia pôrodu zapríčinená plieckovou dystokiou
O66.1,Komplikácia pôrodu zapríčinená kolíziou dvojčiat
O66.2,Komplikácia pôrodu zapríčinená nezvyčajne veľkým plodom
O66.3,Komplikácia pôrodu zapríčinená inými abnormalitami plodu
O66.4,Nešpecifikovaný neúspešný pokus o pôrod
O66.5,Nešpecifikované neúspešné použitie vákuumextraktora a klieští
O66.8,Iné špecifikované komplikácie pôrodu
O66.9,Nešpecifikovaná komplikácia pôrodu
O67.0,Krvácanie pri pôrode s poruchou koagulácie
O67.8,Iné krvácanie pri pôrode
O67.9,Nešpecifikované krvácanie pri pôrode
O68.0,Pôrodná činnosť a pôrod komplikovaný odchýlkami srdcovej frekvencie a rytmu plodu
O68.1,Pôrodná činnosť a pôrod komplikované prítomnosťou mekónia v plodovej vode
O68.2,Pôrodná činnosť a pôrod komplikované prítomnosťou mekónia v plodovej vode pri odchýlkach srdcovej frekvencie a rytmu plodu
O68.3,Pôrodná činnosť a pôrod komplikované biochemickým dôkazom fetálneho stresu
O68.8,Pôrodná činnosť a pôrod komplikované inými dôkazmi fetálneho stresu
O68.9,Pôrodná činnosť a pôrod komplikované nešpecifikovaným fetálnym stresom
O69.0,Pôrodná činnosť a pôrod komplikované vykĺznutím (prolapsom) pupkovej šnúry
O69.1,Pôrodná činnosť a pôrod komplikované okrútením pupkovej šnúry okolo krku s kompresiou
O69.2,Pôrodná činnosť a pôrod komplikované iným zapletením pupkovej šnúry
O69.3,Pôrodná činnosť a pôrod komplikované krátkou pupkovou šnúrou
O69.4,Pôrodná činnosť a pôrod komplikované vcestnými cievami (vasa praevia)
O69.5,Pôrodná činnosť a pôrod komplikované poškodením ciev pupkovej šnúry
O69.8,Pôrodná činnosť a pôrod komplikované inými nepravidelnosťami pupkovej šnúry
O69.9,Pôrodná činnosť a pôrod komplikované nešpecifikovanými nepravidelnosťami pupkovej šnúry
O70.0,Trhlina hrádze prvého stupňa pri pôrode
O70.1,Trhlina hrádze druhého stupňa pri pôrode
O70.2,Trhlina hrádze tretieho stupňa pri pôrode
O70.3,Trhlina hrádze štvrtého stupňa pri pôrode
O70.9,Nešpecifikovaná trhlina hrádze pri pôrode
O71.0,Ruptúra maternice pred začiatkom pôrodnej činnosti
O71.1,Ruptúra maternice počas pôrodnej činnosti
O71.2,Inverzia maternice po pôrode
O71.3,Pôrodná trhlina krčka maternice
O71.4,Izolovaná pôrodná vysoká trhlina pošvy
O71.5,Iné pôrodné poranenie panvových orgánov
O71.6,Poškodenie panvových kĺbov a väzov
O71.7,Pôrodný hematóm panvy
O71.8,Iné špecifikované pôrodné poranenie
O71.9,Nešpecifikované pôrodné poranenie
O72.0,Krvácanie v tretej pôrodnej dobe
O72.1,Iné krvácanie bezprostredne po pôrode
O72.2,Oneskorené a sekundárne krvácanie po pôrode
O72.3,Poruchy koagulácie po pôrode
O73.0,Zadržanie placenty bez krvácania
O73.1,Zadržanie častí placenty a blán bez krvácania
O74.0,Aspiračná pneumónia zapríčinená anestéziou počas pôrodnej činnosti a pôrodu
O74.1,Iné pľúcne komplikácie anestézie počas pôrodnej činnosti a pôrodu
O74.2,Srdcové komplikácie anestézie počas pôrodnej činnosti a pôrodu
O74.3,Mozgové komplikácie pri anestézii počas pôrodnej činnosti a pôrodu
O74.4,Toxická reakcia na lokálnu anestéziu počas pôrodnej činnosti a pôrodu
O74.5,Bolesť hlavy zapríčinená spinálnou a epidurálnou anestéziou počas pôrodnej činnosti a pôrodu
O74.6,Iné komplikácie spinálnej a epidurálnej anestézie počas pôrodnej činnosti a pôrodu
O74.7,Neúspešná alebo sťažená intubácia počas pôrodnej činnosti a pôrodu
O74.8,Iné komplikácie anestézie počas pôrodnej činnosti a pôrodu
O74.9,Nešpecifikovaná komplikácia anestézie počas pôrodnej činnosti a pôrodu
O75.0,Distres matky počas pôrodnej činnosti a pri pôrode
O75.1,Šok počas alebo po pôrodnej činnosti a pôrode
O75.2,Horúčka počas pôrodu nezatriedená inde
O75.3,Iná infekcia počas pôrodnej činnosti
O75.4,Iné komplikácie pôrodníckych operácií a výkonov
O75.5,Oneskorený pôrod po arteficiálnom pretrhnutí vaku blán
O75.6,Oneskorený pôrod po spontánnej alebo nešpecifikovanej ruptúre vaku blán
O75.7,Vaginálny pôrod po predchádzajúcom cisárskom reze
O75.8,Iné špecifikované komplikácie pôrodnej činnosti a pôrodu
O75.9,Nešpecifikovaná komplikácia pôrodnej činnosti a pôrodu
O80.0,Spontánny pôrod záhlavím
O80.1,Spontánny pôrod panvovým koncom
O80.8,Iný spontánny pôrod jedného plodu
O80.9,Nešpecifikovaný spontánny pôrod jedného plodu
O81.0,Pôrod východovými kliešťami
O81.1,Pôrod kliešťami z roviny panvovej hlbiny
O81.2,Pôrod kliešťami z roviny panvovej hlbiny s rotáciou hlavičky
O81.3,Iný a nešpecifikovaný kliešťový pôrod
O81.4,Pôrod vákuumextraktorom
O81.5,Pôrod s použitím klieští a vákuumextraktora
O82.0,Pôrod cisárskym rezom (elektívny)
O82.1,Pôrod súrnym cisárskym rezom
O82.2,Pôrod cisárskym rezom hysterektómiou
O82.8,Iný pôrod jedného plodu cisárskym rezom
O82.9,Nešpecifikovaný pôrod cisárskym rezom
O83.0,Extrakcia plodu pri polohe panvovým koncom
O83.1,Iné vedenie pôrodu pri polohe panvovým koncom
O83.2,Iné aktívne vedenie pôrodu
O83.3,Pôrod živého plodu pri abdominálnej ťarchavosti
O83.4,Zmenšovacie pôrodnícke operácie
O83.8,Iné špecifikované vedenie pôrodu jedného plodu
O83.9,Nešpecifikované vedenie pôrodu jedného plodu
O84.0,"Pôrody pri viacplodovej ťarchavosti, všetky spontánne"
O84.1,"Pôrody pri viacplodovej ťarchavosti, všetky kliešťami a vákuumextraktorom"
O84.2,"Pôrody pri viacplodovej ťarchavosti, všetky cisárskym rezom"
O84.8,Iné pôrody pri viacplodovej ťarchavosti
O84.9,Nešpecifikované pôrody pri viacplodovej ťarchavosti
O85,Puerperálna sepsa - popôrodná sepsa
O86.0,Infekcia rany po pôrodníckej operácii
O86.1,Iné infekcie pohlavných orgánov po pôrode
O86.2,Infekcie močových orgánov po pôrode
O86.3,Iné infekcie urogenitálnej sústavy po pôrode
O86.4,Horúčka neznámeho pôvodu po pôrode
O86.8,Iné špecifikované puerperálne infekcie
O87.0,Povrchová tromboflebitída v popôrodí
O87.1,Hlboká flebotrombóza v popôrodí
O87.2,Hemoroidy v popôrodí
O87.3,Trombóza mozgových žíl v popôrodí
O87.8,Iné žilové komplikácie v popôrodí
O87.9,Nešpecifikované žilové komplikácie v popôrodí
O88.0,Pôrodnícka vzduchová embólia
O88.1,Embólia plodovou vodou
O88.2,Pôrodnícka embólia krvnou zrazeninou
O88.3,Pôrodnícka pyemická a septická embólia
O88.8,Iná pôrodnícka embólia
O89.0,Pľúcne komplikácie anestézie v popôrodí
O89.1,Srdcové komplikácie anestézie v popôrodí
O89.2,Mozgové komplikácie anestézie v popôrodí
O89.3,Toxická reakcia na lokálnu anestéziu v popôrodí
O89.4,Bolesť hlavy zapríčinená spinálnou a epidurálnou anestéziou v popôrodí
O89.5,Iné komplikácie spinálnej a epidurálnej anestézie v popôrodí
O89.6,Neúspešná alebo sťažená intubácia v popôrodí
O89.8,Iné komplikácie anestézie v popôrodí
O89.9,Nešpecifikované komplikácie anestézie v popôrodí
O90.0,Rozpad rany po cisárskom reze
O90.1,Rozpad pôrodníckej rany hrádze
O90.2,Hematóm pôrodníckej rany
O90.3,Kardiomyopatia v popôrodí
O90.4,Akútne zlyhanie obličiek po pôrode
O90.5,Zápal štítnej žľazy po pôrode
O90.8,Iné puerperálne komplikácie nezatriedené inde
O90.9,Nešpecifikovaná puerperálna komplikácia
O91.0,Infekcia bradavky spojená s pôrodom
O91.1,Absces prsníka spojený s pôrodom
O91.2,Nehnisavá mastitída spojená s pôrodom
O92.0,Retrakcia bradavky spojená s pôrodom
O92.1,Popukaná bradavka spojená s pôrodom
O92.2,Iné a nešpecifikované choroby prsníka spojené s pôrodom
O92.3,Agalakcia
O92.4,Hypogalakcia
O92.5,Zastavenie laktácie
O92.6,Galaktorea
O92.7,Iné a nešpecifikované poruchy laktácie
O95,Pôrodnícka smrť z nešpecifikovanej príčiny
O96,"Smrť z akejkoľvek pôrodníckej príčiny po vyše 42 dňoch, ale menej ako po jednom roku po pôrode"
O97,Smrť následkom priamych pôrodníckych príčin
O98.0,"Tuberkulóza komplikujúca ťarchavosť, pôrod a popôrodie"
O98.1,"Syfilis komplikujúci ťarchavosť, pôrod a popôrodie"
O98.2,"Kvapavka komplikujúca ťarchavosť, pôrod a popôrodie"
O98.3,"Iné infekcie s prevažne sexuálnym spôsobom prenášania komplikujúce ťarchavosť, pôrod a popôrodie"
O98.4,"Vírusová hepatitída komplikujúca ťarchavosť, pôrod a popôrodie"
O98.5,"Iné vírusové choroby komplikujúce ťarchavosť, pôrod a popôrodie"
O98.6,"Protozoálne choroby komplikujúce ťarchavosť, pôrod a popôrodie"
O98.8,"Iné infekčné a parazitárne choroby matky komplikujúce ťarchavosť, pôrod a popôrodie"
O98.9,"Nešpecifikované infekčné a parazitárne choroby matky komplikujúce ťarchavosť, pôrod a popôrodie"
O99.0,"Málokrvnosť komplikujúca ťarchavosť, pôrod a popôrodie"
O99.1,"Iné choroby krvi a krvotvorných orgánov a daktoré poruchy imunitnej sústavy komplikujúce ťarchavosť, pôrod a popôrodie"
O99.2,"Endokrinné, nutričné a metabolické choroby komplikujúce ťarchavosť, pôrod a popôrodie"
O99.3,"Duševné poruchy a choroby nervového systému komplikujúce ťarchavosť, pôrod a popôrodie"
O99.4,"Choroby obehovej sústavy komplikujúce ťarchavosť, pôrod a popôrodie"
O99.5,"Choroby dýchacej sústavy komplikujúce ťarchavosť, pôrod a popôrodie"
O99.6,"Choroby tráviacej sústavy komplikujúce ťarchavosť, pôrod a popôrodie"
O99.7,"Choroby kože a podkožného tkaniva komplikujúce ťarchavosť, pôrod a popôrodie"
O99.8,"Iné špecifikované choroby a stavy komplikujúce ťarchavosť, pôrod a popôrodie"
P00.0,Ohrozenie plodu a novorodenca hypertenznými chorobami matky
P00.1,Ohrozenie plodu a novorodenca chorobou obličiek a močových ciest matky
P00.2,Ohrozenie plodu a novorodenca infekčnými a parazitárnymi chorobami matky
P00.3,Ohrozenie plodu a novorodenca inými cirkulačnými a respiračnými chorobami matky
P00.4,Ohrozenie plodu a novorodenca poruchami výživy matky
P00.5,Ohrozenie plodu a novorodenca poranením matky
P00.6,Ohrozenie plodu a novorodenca chirurgickým výkonom na matke
P00.7,Ohrozenie plodu a novorodenca lekárskymi zákrokmi na matke nezatriedenými inde
P00.8,Ohrozenie plodu a novorodenca inými stavmi matky
P00.9,Ohrozenie plodu a novorodenca nešpecifikovanými stavmi matky
P01.0,Ohrozenie plodu a novorodenca cervikoistmickou insuficienciou
P01.1,Ohrozenie plodu a novorodenca predčasným puknutím blán
P01.2,Ohrozenie plodu a novorodenca oligohydramniónom
P01.3,Ohrozenie plodu a novorodenca polyhydramniónom
P01.4,Ohrozenie plodu a novorodenca ektopickou ťarchavosťou
P01.5,Ohrozenie plodu a novorodenca viacpočetnou ťarchavosťou
P01.6,Ohrozenie plodu a novorodenca smrťou matky
P01.7,Ohrozenie plodu a novorodenca nepravidelným naliehaním
P01.8,Ohrozenie plodu a novorodenca inými komplikáciami ťarchavosti matky
P01.9,Ohrozenie plodu a novorodenca nešpecifikovanou komplikáciou ťarchavosti matky
P02.0,Ohrozenie plodu a novorodenca vcestnou placentou
P02.1,Ohrozenie plodu a novorodenca inými formami odlúpenia placenty a krvácaním
P02.2,Ohrozenie plodu a novorodenca inými a nešpecifikovanými morfologickými a funkčnými abnormalitami placenty
P02.3,Ohrozenie plodu a novorodenca placentárnymi transfúznymi syndrómami
P02.4,Ohrozenie plodu a novorodenca vykĺznutou pupkovou šnúrou
P02.5,Ohrozenie plodu a novorodenca iným stlačením pupkovej šnúry
P02.6,Ohrozenie plodu a novorodenca inými a nešpecifikovanými stavmi pupkovej šnúry
P02.7,Ohrozenie plodu a novorodenca chorioamnionitídou
P02.8,Ohrozenie plodu a novorodenca inými abnormalitami membrán
P02.9,Ohrozenie plodu a novorodenca nešpecifikovanými abnormalitami membrán
P03.0,Ohrozenie plodu a novorodenca pôrodom panvovým koncom a extrakciou
P03.1,"Ohrozenie plodu a novorodenca inou nepravidelnosťou naliehania, polohy disproporcoiu počas pôrodu"
P03.2,Ohrozenie plodu a novorodenca kliešťovým pôrodom
P03.3,Ohrozenie plodu a novorodenca pôrodom vákuovým extraktorom
P03.4,Ohrozenie plodu a novorodenca pôrodom cisárskym rezom
P03.5,Ohrozenie plodu a novorodenca strmým pôrodom
P03.6,Ohrozenie plodu a novorodenca abnormálnymi maternicovými kontrakciami
P03.8,Ohrozenie plodu a novorodenca inými špecifikovanými komplikáciami pôrodnej činnosti a pôrodu
P03.9,Ohrozenie plodu a novorodenca nešpecifikovanou komplikáciou pôrodnej činnosti a pôrodu
P04.0,Ohrozenie plodu a novorodenca anestéziou a analgéziou matky v ťarchavosti a počas pôrodu
P04.1,Ohrozenie plodu a novorodenca inou medikáciou matky
P04.2,Ohrozenie plodu a novorodenca fajčením matky
P04.3,Ohrozenie plodu a novorodenca matky požívajúcej alkohol
P04.4,Ohrozenie plodu a novorodenca matky užívajúcej návykové lieky
P04.5,Ohrozenie plodu a novorodenca matky požívajúcej chemické látky v potrave
P04.6,Ohrozenie plodu a novorodenca matky vystavenej chemickým látkam zo životného prostredia
P04.8,Ohrozenie plodu a novorodenca matky vystavenej iným škodlivým vplyvom
P04.9,Ohrozenie plodu a novorodenca matky vystavenej nešpecifikovaným škodlivým vplyvom
P05.0,Plod príliš ľahký na svoj gestačný vek
P05.1,Plod príliš malý na svoj gestačný vek
P05.2,"Fetálna podvýživa bez uvedenia, či ide o ľahký alebo malý plod na gestačný vek"
P05.9,Nešpecifikovaný pomalý fetálny rast
P07.0,Extrémne nízka pôrodná hmotnosť
P07.1,Iná nízka pôrodná hmotnosť
P07.2,Extrémna nezrelosť
P07.3,Iné predčasne narodené deti
P08.0,Výnimočne veľké dieťa
P08.1,Iné deti ťažké na dĺžku ťarchavosti
P08.2,"Prenášané dieťa, ktoré nie je ťažké na dĺžku ťarchavosti"
P10.0,Subdurálne krvácanie zavinené pôrodným poranením
P10.1,Mozgové krvácanie zavinené pôrodným poranením
P10.2,Vnútrokomorové krvácanie zavinené pôrodným poranením
P10.3,Subarachnoidálne krvácanie zavinené pôrodným poranením
P10.4,Roztrhnutie tentória zavinené pôrodným poranením
P10.8,Iné vnútrolebkové natrhnutia a krvácania zavinené pôrodným poranením
P10.9,Nešpecifikované vnútrolebkové natrhnutia a krvácania zavinené pôrodným poranením
P11.0,Mozgový opuch zavinený poranením pri pôrode
P11.1,Iné špecifikované mozgové poškodenie zavinené pôrodným poranením
P11.2,Nešpecifikované mozgové poškodenie zavinené poranením pri pôrode
P11.3,Pôrodné poranenie tvárového nervu
P11.4,Pôrodné poranenie iných hlavových nervov
P11.5,Pôrodné poranenie chrbtice a miechy
P11.9,Nešpecifikované pôrodné poranenie centrálneho nervového systému
P12.0,Kefalhematóm zavinený pôrodným poranením
P12.1,"""Kont"" (na záhlaví) zavinený pôrodným poranením"
P12.2,Epikraniálne subaponeurotické krvácanie pri pôrodnom poranení
P12.3,Podliatina vlasatej časti hlavy pri pôrodnom poranení
P12.4,Poranenie vlasatej časti hlavy novorodenca pri monitorovaní
P12.8,Iné pôrodné poranenia vlasatej časti hlavy
P12.9,Nešpecifikované pôrodné poranenia vlasatej časti hlavy
P13.0,Zlomenina lebky zavinená poranením pri pôrode
P13.1,Iné pôrodné poranenia lebky
P13.2,Pôrodné poranenie stehnovej kosti
P13.3,Pôrodné poranenie iných dlhých kostí
P13.4,Zlomenina kľúčnej kosti pri pôrode
P13.8,Pôrodné poranenia iných častí kostry
P13.9,Nešpecifikované pôrodné poranenia kostry
P14.0,Erbovo ochrnutie pri pôrodnom poranení
P14.1,Klumpkeovej ochrnutie pri pôrodnom poranení
P14.2,Ochrnutie bránicového nervu pri pôrodnom poranení
P14.3,Iné poranenie plecovej spleti pri pôrode
P14.8,Pôrodné poranenie iných častí periférneho nervového systému
P14.9,Nešpecifikované pôrodné poranenie periférneho nervového systému
P15.0,Pôrodné poranenie pečene
P15.1,Pôrodné poranenie sleziny
P15.2,Poranenie kývača hlavy pri pôrode
P15.3,Pôrodné poranenie oka
P15.4,Pôrodné poranenie tváre
P15.5,Pôrodné poranenie vonkajších genitálií
P15.6,Nekróza podkožného tuku zavinená poranením pri pôrode
P15.8,Iné špecifikované pôrodné poranenia
P15.9,Nešpecifikované pôrodné poranenie
P20.0,Intrauterínna hypoxia zaznamenaná prvý raz pred začatím pôrodu
P20.1,Intrauterínna hypoxia zaznamenaná prvý raz počas pôrodu
P20.9,Nešpecifikovaná intrauterínna hypoxia
P21.0,Ťažká pôrodná asfyxia
P21.1,Ľahká a stredná pôrodná asfyxia
P21.9,Nešpecifikovaná pôrodná asfyxia
P22.0,Syndróm respiračnej tvŕdze novorodenca
P22.1,Prechodná tachypnea novorodenca
P22.8,Iná respiračná tvŕdza novorodenca
P22.9,Nešpecifikovaná respiračná tvŕdza novorodenca
P23.0,Kongenitálna pneumónia vyvolaná vírusom
P23.1,Kongenitálna pneumónia vyvolaná chlamýdiami
P23.2,Kongenitálna pneumónia vyvolaná stafylokokom
P23.3,Kongenitálna pneumónia vyvolaná streptokokom skupiny B
P23.4,Kongenitálna pneumónia vyvolaná Escherichia coli
P23.5,Kongenitálna pneumónia vyvolaná Pseudomonasom
P23.6,Kongenitálna pneumónia vyvolaná inými baktériami
P23.8,Kongenitálna pneumónia vyvolaná inými organizmami
P23.9,Nešpecifikovaná kongenitálna pneumónia
P24.0,Novorodenecká aspirácia mekónia
P24.1,Novorodenecká aspirácia plodovej vody a hlienu
P24.2,Novorodenecká aspirácia krvi
P24.3,Novorodenecká aspirácia mlieka a regurgitovanej potravy
P24.8,Iné novorodenecké syndrómy z aspirácie
P24.9,Nešpecifikovaný novorodenecký syndróm z aspirácie
P25.0,Intersticiálny emfyzém vznikajúci v perinatálnej perióde
P25.1,Pneumotorax vznikajúci v perinatálnej perióde
P25.2,Pneumomediastinum vznikajúce v perinatálnej perióde
P25.3,Pneumoperikard vznikajúci v perinatálnej perióde
P25.8,Iné poruchy súvisiace s intersticiálnym emfyzémom vznikajúce v perinatálnej perióde
P26.0,Tracheobronchiálne krvácanie vznikajúce v perinatálnej perióde
